License #,DBA Name,Address,City,State,Zip,Latitude,Longitude
1470,VILLA PALERMO INC,2154 W DEVON AVE ,CHICAGO,IL,60659,41.99792642,-87.68478486
1474,HIDE OUT INC,1354 W WABANSIA AVE ,CHICAGO,IL,60622,41.91378441,-87.6624471
1480,MARIO'S LIQUORS,5338 N CUMBERLAND AVE ,CHICAGO,IL,60656,41.97671438,-87.83676193
1491,HALF SOUR,755 S CLARK ST ,CHICAGO,IL,60605,41.87236137,-87.6304672
1495,JOY FOOD & LIQ,526 E 43RD ST ,CHICAGO,IL,60653,41.8168135,-87.61300231
1503,EL TIPICO,1834 W FOSTER AVE ,CHICAGO,IL,60640,41.97618724,-87.67626491
1511,SUPER GIANT FOOD,420 S PULASKI RD ,CHICAGO,IL,60624,41.87453731,-87.7255969
1516,EL MORRO INC,3101 W LAWRENCE AVE ,CHICAGO,IL,60625,41.96836524,-87.70609201
1525,EL NUEVO MEXICANO,2914 N CLARK ST ,CHICAGO,IL,60657,41.9351819,-87.64698741
1529,MARIE'S LIQUORS INC.,4127-4129 W LAWRENCE AVE ,CHICAGO,IL,60630,41.96809026,-87.73166809
1538,SOUTHPORT CITY SALOON,2548 N SOUTHPORT AVE ,CHICAGO,IL,60614,41.92848548,-87.66357736
1542,MELLOW YELLOW,1508 E 53RD ST ,CHICAGO,IL,60615,41.79965621,-87.58873571
1544,"S & K FOOD & LIQUOR, INC.",7500 S EXCHANGE AVE ,CHICAGO,IL,60649,41.75899276,-87.56037781
1548,RUDY'S LOUNGE,5101 S UNION AVE ,CHICAGO,IL,60609,41.80154127,-87.64275056
1553,PEPE TACO,11652 S WESTERN AVE ,CHICAGO,IL,60643,41.68109249,-87.68096792
1555,D'AGOSTINO'S PIZZA,1351 W ADDISON ST ,CHICAGO,IL,60613,41.9469642,-87.6636616
1559,IN & OUT FOOD CORP,6754 W 63RD ST ,CHICAGO,IL,60638,41.77764499,-87.79079419
1567,J AND P FINER FOODS,3501 W MONTROSE AVE ,CHICAGO,IL,60618,41.96098859,-87.71564632
1574,GOLDEN TIARA LTD,3231 N CICERO AVE ,CHICAGO,IL,60641,41.93978704,-87.74674561
1578,1000 LIQUORS / BIG CITY TAP,1000-1012 W BELMONT AVE ,CHICAGO,IL,60657,41.94002036,-87.65417211
1585,DON CARLOS RESTAURANT,1536-1538 N PULASKI RD ,CHICAGO,IL,60651,41.90922529,-87.72663584
1588,JOHNNY O'S,3465 S MORGAN ST ,CHICAGO,IL,60608,41.83079178,-87.65082245
1594,LAWN SUPER FOOD MART INC,10601 S PULASKI RD ,CHICAGO,IL,60655,41.70035527,-87.7205409
1598,BROWN SUGAR LOUNGE,2674 W MADISON ST ,CHICAGO,IL,60612,41.88120077,-87.69384383
1599,BACCHANALIA REST & LNG,2413 S OAKLEY AVE ,CHICAGO,IL,60608,41.84804402,-87.68293718
1610,HEINZE LIQUORS,1021 W MONTROSE AVE ,CHICAGO,IL,60613,41.96165531,-87.65564994
1617,TATRA INN INC,6038 S PULASKI RD ,CHICAGO,IL,60629,41.78296713,-87.72302765
1650,KINGSTON MINES,2548-2550 N HALSTED ST ,CHICAGO,IL,60614,41.92872348,-87.64902258
1655,HELLAS GYROS INC,1133 W BRYN MAWR AVE ,CHICAGO,IL,60660,41.98352468,-87.65939689
1673,RON OF JAPAN INC,230 E ONTARIO ST ,CHICAGO,IL,60611,41.89348368,-87.62188277
1675,J R FOOD AND LIQUORS,3356 N PAULINA ST ,CHICAGO,IL,60657,41.94319247,-87.67133728
1693,CARNICERIA JIMENEZ INC,4204-4216 W NORTH AVE ,CHICAGO,IL,60639,41.90992525,-87.73155722
1698,LA PERLA TAPATIA BAKERY,4214 W NORTH AVE ,CHICAGO,IL,60639,41.90991975,-87.73197126
1699,ST. PASCAL,6143 W IRVING PARK RD ,CHICAGO,IL,60634,41.95288059,-87.78097044
1700,LA PERLA TAPATIA #2,3800-03810 W FULLERTON AVE ,CHICAGO,IL,60647,41.9246512,-87.72194545
1707,LOMALINDA CORP.,2658 S TRUMBULL AVE ,CHICAGO,IL,60623,41.84269573,-87.71122799
1710,ST. MARGARET MARY SCHOOL,7318 N OAKLEY ,CHICAGO,IL,60645,42.01466042,-87.68767735
1723,OLLIES,1064 W BERWYN AVE ,CHICAGO,IL,60640,41.97829159,-87.65764128
1726,NEW ARCHVIEW RESTAURANT INC,3480 S ARCHER AVE ,CHICAGO,IL,60608,41.83069228,-87.67740468
1732,EXCHEQUER RESTAURANT,224-226 S WABASH AVE ,CHICAGO,IL,60604,41.87890404,-87.62625048
1738,THE DAY SCHOOL,800 W BUENA AVE BLDG ,CHICAGO,IL,60613,41.95859611,-87.64989539
1742,ROSA'S LOUNGE,2656 N LINCOLN AVE ,CHICAGO,IL,60614,41.93019867,-87.6556245
1745,South Loop Elementary,1212 S Plymouth CT ,Chicago,IL,60605,41.86685634,-87.62865124
1750,AZTECA TACOS RESTAURANT INC,1514 W 18TH ST ,CHICAGO,IL,60608,41.85793565,-87.66440106
1753,AZTECA TACOS,1836 S BLUE ISLAND AVE ,CHICAGO,IL,60608,41.85690047,-87.66215595
1760,REFLECTIONS,3169 N BROADWAY ,CHICAGO,IL,60657,41.93971362,-87.64424228
1761,LA ROKA CORP.,3000 S ST LOUIS AVE ,CHICAGO,IL,60623,41.8388354,-87.71234421
1762,FRANKIE Z' CLARK BAR,435 N CLARK ST ,CHICAGO,IL,60610,41.89020779,-87.63094084
1766,MIRABELL RESTAURANT,3454 W ADDISON ST ,CHICAGO,IL,60618,41.94663959,-87.71494918
1770,VALENTINO CLUB CAFE,7150 W GRAND AVE ,CHICAGO,IL,60707,41.92385305,-87.80453464
1773,JOHNNY'S FOODS,7154-7158 S ASHLAND AVE ,CHICAGO,IL,60636,41.76325894,-87.66388689
1781,BRANSFIELD'S BAR & GRILL,4300 N LINCOLN AVE ,CHICAGO,IL,60618,41.95956999,-87.68272231
1791,THE BUDLONG HOT CHICKEN,1008 W ARMITAGE AVE ,CHICAGO,IL,60614,41.91820857,-87.65375769
1794,"THREE SONS RESTAURANT, INC.",6200 S ARCHER AVE ,CHICAGO,IL,60638,41.79394205,-87.77463321
1797,ARCADIA FOOD WINE & SPIRITS,3201 W BRYN MAWR AVE ,CHICAGO,IL,60659,41.98295697,-87.70893337
1800,PALERMO'S RESTAURANT,3751 W 63RD ST ,CHICAGO,IL,60629,41.77863125,-87.71742438
1802,AMBRIA,2300 N LINCOLN PARK WEST ,CHICAGO,IL,60614,41.92390845,-87.63666317
1804,CUERNAVACA RESTAURANT INC,1160 W 18TH ST ,CHICAGO,IL,60608,41.85807384,-87.65579981
1806,AMBASSADOR PUBLIC HOUSE,310 S HALSTED ST ,CHICAGO,IL,60661,41.87759408,-87.64738021
1813,LA SALLE LANGUAGE ACADEMY,1734 N ORLEANS ,CHICAGO,IL,60614,41.9138823,-87.63760107
1819,PITZAFERRO INC,6755 W DIVERSEY AVE ,CHICAGO,IL,60707,41.93077762,-87.79524329
1835,TERESA POLISH RESTURANT II,4751 N MILWAUKEE AVE ,CHICAGO,IL,60630,41.96690518,-87.75973807
1838,TERESA RESTAURANT /BANQUET HAL,4745-4751 N MILWAUKEE AVE ,CHICAGO,IL,60630,41.9667518,-87.75960721
1858,HOLLYWOOD TOWER MKT,5701 N SHERIDAN RD ,CHICAGO,IL,60660,41.98563842,-87.65509432
1860,Hale Franciscan High School,5701 N SHERIDAN RD ,CHICAGO,IL,60660,41.98563842,-87.65509432
1865,CHICAGO PRODUCE,3500 W LAWRENCE AVE ,CHICAGO,IL,60625,41.96848537,-87.71587133
1869,SUPAROSSA,4250 N CENTRAL AVE ,CHICAGO,IL,60634,41.95837385,-87.76732076
1872,MR B'S INC,4242 N CENTRAL AVE ,CHICAGO,IL,60634,41.9581397,-87.76731243
1876,JIMENEZ FRESH MARKET,5330 W BELMONT AVE ,CHICAGO,IL,60641,41.93876197,-87.76040707
1879,1350 LAKE SHORE DR. COMMISSARY,1350 N LAKE SHORE DR ,CHICAGO,IL,60610,41.90736017,-87.62581066
1889,TASTE DISCO & STEAK HOUSE,6331 S LOWE AVE ,CHICAGO,IL,60621,41.77885418,-87.64069496
1891,TASTE DISCO & STEAK HOUSE,6331 S LOWE AVE ,CHICAGO,IL,60621,41.77885418,-87.64069496
1904,"JADRAN, LTD",3025 W IRVING PARK RD ,CHICAGO,IL,60618,41.95383311,-87.70429039
1911,MAMA PINA'S RESTAURANT ITALIA,2631 N HARLEM AVE ,CHICAGO,IL,60707,41.9280958,-87.80625217
1918,BIG,151 E WACKER DR ,CHICAGO,IL,60601,41.88799989,-87.62256513
1922,BISTRO 151/BAR AT 151,151 E WACKER DR ,CHICAGO,IL,60601,41.88799989,-87.62256513
1925,CRYSTAL BALLROOM/PLAZA BALLROOM,151 E WACKER DR ,CHICAGO,IL,60601,41.88799989,-87.62256513
1928,FAT EDDIE'S EMPLOYEE CAFETERIA,151 E WACKER DR ,CHICAGO,IL,60601,41.88799989,-87.62256513
1929,REGENCY CATERERS,151 E WACKER DR ,CHICAGO,IL,60601,41.88799989,-87.62256513
1931,TED LENART REGIONAL,8108 S LA SALLE ,CHICAGO,IL,60620,41.74691919,-87.62828966
1932,STETSON'S,151 E WACKER DR ,CHICAGO,IL,60601,41.88799989,-87.62256513
1937,THE GALLERY,151 E WACKER DR ,CHICAGO,IL,60601,41.88799989,-87.62256513
1939,EAST TOWER MAIN KITCHEN,151 E WACKER DR ,CHICAGO,IL,60601,41.88799989,-87.62256513
1945,HYATT REGENCY CHICAGO-J'S DELI,151 E WACKER DR ,CHICAGO,IL,60601,41.88799989,-87.62256513
1955,EAST BANK CLUB,500 N KINGSBURY ST ,CHICAGO,IL,60610,41.8906843,-87.63939528
1958,THRESHOLDS,2700 N LAKEVIEW AVE ,CHICAGO,IL,60614,41.93143621,-87.6394763
1975,FENNIGAN'S,5308-5312 N MILWAUKEE ,CHICAGO,IL,60630,41.97673434,-87.76886264
1976,Holy Trinity High School,1443 W Division ,CHICAGO,IL,60642,41.90327167,-87.66419083
1978,Orly's/Jalapeno,1660 E 55TH ST ,CHICAGO,IL,60615,41.79533443,-87.58427242
1980,CINCO HERMANAS,3900 W 31ST ST ,CHICAGO,IL,60623,41.83703374,-87.72197261
1982,CINCO HERMANAS,3900 W 31ST ST ,CHICAGO,IL,60623,41.83703374,-87.72197261
1984,MI TIERRA,1039 W BELMONT AVE ,CHICAGO,IL,60657,41.93977761,-87.65563201
1996,DECIMA MUSA,1901 S LOOMIS ST ,CHICAGO,IL,60608,41.85601797,-87.66111929
2003,MON AMI GABI,2300 N LINCOLN PARK WEST ,CHICAGO,IL,60614,41.92390845,-87.63666317
2010,CARMENS PLACE,2758 S SPAULDING AVE ,CHICAGO,IL,60623,41.84092281,-87.70751743
2015,GRAND DIVISION GYROS INC,3649 W DIVISION ST ,CHICAGO,IL,60651,41.9026284,-87.71847814
2017,1555 CLUB,1555 N DAYTON ST ,CHICAGO,IL,60622,41.91024672,-87.64933664
2028,PASHA RESTAURANT,642-644 N CLARK ST ,CHICAGO,IL,60654,41.89370033,-87.63132562
2032,KINGS FOOD & LIQUOR INC,2523 E 75TH ST ,CHICAGO,IL,60649,41.75892232,-87.56287604
2035,ESPERANZA SCHOOL,520 N Marshfield ST ,CHICAGO,IL,60622,41.89162413,-87.66853216
2036,"SEVEN NINE ELEVEN FOOD MART, INC.",4884 S ARCHER AVE ,CHICAGO,IL,60632,41.80462115,-87.71990707
2049,LEONARD HARRY SCHOOL,1720 W 87TH ST ,CHICAGO,IL,60620,41.73585379,-87.66647011
2055,LAKE VIEW FOODS INC,4106 N SHERIDAN RD ,CHICAGO,IL,60613,41.9570403,-87.65476289
2059,F & G LIQUOR AND FOOD MART,6257 S WESTERN AVE ,CHICAGO,IL,60636,41.77936725,-87.68349742
2063,MISKA'S/ EVA'S SPORTS BAR,7171-7173 W GRAND AVE ,CHICAGO,IL,60707,41.92375588,-87.80535686
2067,ARTIS KING LUDD,1249 E 87TH ST ,CHICAGO,IL,60619,41.73670526,-87.5930218
2071,BROWN'S CHICKEN & PASTA,5601 W LAWRENCE AVE ,CHICAGO,IL,60630,41.96767102,-87.76759624
2072,HEARTLAND CAFE INC,7000 N GLENWOOD AVE ,CHICAGO,IL,60626,42.00917698,-87.6663694
2077,NO EXIT CAFE,6970 N GLENWOOD AVE ,CHICAGO,IL,60626,42.00881369,-87.66635392
2086,MARISCOS LA DIABLA,4222-4224 W 63RD ST ,CHICAGO,IL,60629,41.7786963,-87.72871397
2115,YOSHI'S CAFE,3257 N HALSTED ST ,CHICAGO,IL,60657,41.94169634,-87.64917657
2122,"LA CREPERIE, INC.",2845 N CLARK ST ,CHICAGO,IL,60657,41.93398749,-87.64567386
2128,CLUB HOLIDAY,1864 S BLUE ISLAND AVE ,CHICAGO,IL,60608,41.85630665,-87.66265894
2131,MEMORIAL HALL CLUB,5856 S ARCHER AVE ,CHICAGO,IL,60638,41.79604089,-87.76097687
2132,Jones Academy High School,606 S STATE ST ,CHICAGO,IL,60605,41.87441898,-87.62775497
2147,OUR LADY OF THE GARDEN,13300 S LANGLEY ,CHICAGO,IL,60827,41.6536366,-87.60507067
2150,NAT'L GUARD OF LITHUANIA,2417 W POPE JOHN PAUL II DR ,CHICAGO,IL,60632,41.81557447,-87.68545482
2159,CANARYVILLE S A C,458 W 45TH ST ,CHICAGO,IL,60609,41.81276573,-87.63822684
2167,C & P FRIED RICE INC,521 S CICERO AVE ,CHICAGO,IL,60644,41.87333458,-87.74485828
2172,"THE LODGE TAVERN, INC.",21 W DIVISION ST ,CHICAGO,IL,60610,41.90381781,-87.62958214
2188,CHICAGO MIDWEST VEND SYS INC,1719 S CLINTON ST ,CHICAGO,IL,60616,41.85817866,-87.64074196
2197,MAC KELLY'S GREEN & THINGS INC,177 N WELLS ST ,CHICAGO,IL,60606,41.88525719,-87.6337698
2199,4 & 1 CANDY STORE,6901 S WENTWORTH AVE ,CHICAGO,IL,60621,41.76898913,-87.62971417
2217,LITTLE CAESAR PIZZA TREAT #1605,4810 W DIVERSEY AVE ,CHICAGO,IL,60639,41.9316371,-87.74710185
2218,LITTLE CAESARS PIZZA TREAT #1627,2501 W LAWRENCE AVE ,CHICAGO,IL,60625,41.96848269,-87.69140891
2221,LITTLE CAESAR PIZZA #1650,3010 S HALSTED ST ,CHICAGO,IL,60608,41.839489,-87.64646086
2222,LITTLE CAESAR PIZZA #1643,5608 W IRVING PARK RD ,CHICAGO,IL,60634,41.95328649,-87.76737907
2223,LITTLE CAESAR PIZZA #1651,3225 W 47TH PL ,CHICAGO,IL,60632,41.8066985,-87.70490021
2224,LITTLE CAESAR PIZZA #1648,2601 W CERMAK RD ,CHICAGO,IL,60608,41.85185721,-87.69066122
2225,LITTLE CAESARS PIZZA,10259 S WESTERN AVE ,CHICAGO,IL,60643,41.70647034,-87.68147714
2328,STARBUCKS COFFEE #2901,750 N FRANKLIN ST. ,CHICAGO,IL,,41.89631759,-87.63584025
2488,SCHULZE & BURCH BISCUIT CO,1133 W 35TH ST ,CHICAGO,IL,60609,41.83052526,-87.65466568
2489,BAKERY CHEF,2334 N KILBOURN AVE ,CHICAGO,IL,60639,41.92356095,-87.73912082
2495,ALPHA BAKING INC,4545 W LYNDALE ST ,CHICAGO,IL,60639,41.92147639,-87.74039357
2505,"DEL REY TORTILLERIA, INC.",2701 S TRUMBULL AVE ,CHICAGO,IL,60623,41.84251605,-87.71093127
2507,DEL REY TORTELLERIA,5201 W GRAND AVE ,CHICAGO,IL,60639,41.91683991,-87.75603595
2510,DOMINO'S PASTRIES,1745 N HARLEM AVE ,CHICAGO,IL,60707,41.91204736,-87.80572703
2513,FLOS BAKE SHOP INC,2123 N DAMEN AVE ,CHICAGO,IL,60647,41.92037386,-87.6775705
2516,RAHMIGS HOUSE OF FINE CHOC INC,3109 N BROADWAY ,CHICAGO,IL,60657,41.93805424,-87.64418658
2518,FRANCISCO BONILLA,3648 W 26TH ST ,CHICAGO,IL,60623,41.84446768,-87.71671533
2519,FRANCISO & CELIA BONILLA,1844 S BLUE ISLAND AVE ,CHICAGO,IL,60608,41.85673054,-87.66229984
2520,SCAFURI BAKERY,1337 W TAYLOR ST ,CHICAGO,IL,60607,41.86924393,-87.66072005
2521,NICK DAMATO,1124 W GRAND AVE ,CHICAGO,IL,60642,41.89120814,-87.65573434
2522,LAESPIGA DE ORO BAKERY,2456-2458 S DRAKE AVE ,CHICAGO,IL,60623,41.84637297,-87.71377081
2523,LAESPIGA DE ORO BAKERY,2456-2458 S DRAKE AVE ,CHICAGO,IL,60623,41.84637297,-87.71377081
2526,ROESER'S BAKERY,3216 W NORTH AVE ,CHICAGO,IL,60647,41.91021783,-87.70759788
2529,JOHN PTICEK,5523 S NARRAGANSETT AVE ,CHICAGO,IL,60638,41.79163251,-87.78163385
2535,BRIDGEPORT BAKERY,2907 S ARCHER AVE ,CHICAGO,IL,60608,41.84155769,-87.65786979
2554,PLAYA AZUL RESTAURANT,4005 N BROADWAY ,CHICAGO,IL,60613,41.95474492,-87.65049531
2595,WHITE STOKES CO INC,3615 S JASPER PL ,CHICAGO,IL,60609,41.82807897,-87.66212704
2606,GUERNSEY BEL INC,4300 S MORGAN ST ,CHICAGO,IL,60609,41.81597266,-87.65075188
2676,WRONGS,10012-10014 S WESTERN AVE ,CHICAGO,IL,60643,41.71144202,-87.68191864
2745,GAS CITY,4070 N CLARK ST ,CHICAGO,IL,60613,41.9562504,-87.66357292
2751,HON KEE REST INC,1064 W ARGYLE ST ,CHICAGO,IL,60640,41.97338578,-87.65750875
2760,SALVATORE'S,525 W ARLINGTON PL ,CHICAGO,IL,60614,41.92665028,-87.64226228
2767,MASTERS PANCAKE HOUSE,5265 S CICERO AVE ,CHICAGO,IL,60632,41.79677719,-87.74271809
2772,KENNEDY MOBIL INC,2801 W DIVERSEY AVE ,CHICAGO,IL,60647,41.93198586,-87.69767895
2781,GENERAL CAB SERV INC,3145 N WESTERN AVE ,CHICAGO,IL,60618,41.93899466,-87.68775638
2816,PARK'S STANDARD,6350 W MONTROSE AVE ,CHICAGO,IL,60634,41.9603335,-87.7864091
2822,JAMES STANDARD SERVICE,3201 W ADDISON ST ,CHICAGO,IL,60618,41.94652053,-87.70787045
2826,NUTS ON CLARK INC,3830 N CLARK ST ,CHICAGO,IL,60613,41.95180634,-87.66038146
2841,MONTROSE-KEDZIE AMOCO,3201 W MONTROSE AVE ,CHICAGO,IL,60618,41.96107675,-87.7083086
2889,J F SERVICE INC,1607 W FULLERTON AVE ,CHICAGO,IL,60614,41.92503697,-87.66851499
2896,OPEN KITCHEN INC,2141 S RACINE AVE ,CHICAGO,IL,60608,41.85309077,-87.65613289
2897,OPEN KITCHENS,1161 W 21ST ST ,CHICAGO,IL,60608,41.85370667,-87.65547641
2946,GO TANE SERVICE STATION INC,2001 N HARLEM AVE ,CHICAGO,IL,60707,41.91628389,-87.80586288
3009,OBAN-POPEYE'S II INC,2556 S CALIFORNIA AVE ,CHICAGO,IL,60608,41.84473394,-87.69536307
3030,PRENTICE CAFETERIA,303 E SUPERIOR ST ,CHICAGO,IL,60611,41.8956924,-87.62014286
3032,CANTEEN,251 E HURON ST ,CHICAGO,IL,60611,41.8949033,-87.62074373
3035,THE EGG STORE INC,6190 S ARCHER AVE ,CHICAGO,IL,60638,41.79401754,-87.77414737
3068,VINCE'S THE PIZZA PEOPLE,6347 W BELMONT AVE ,CHICAGO,IL,60634,41.93821726,-87.78531537
3070,HUCK FINN DONUTS,3414 S ARCHER AVE ,CHICAGO,IL,60608,41.83183073,-87.67552719
3081,LEON'S BAR-B-QUE,8247-8249 S COTTAGE GROVE AVE ,CHICAGO,IL,60619,41.74440376,-87.60489923
3166,H & Z GROCERY STORE,3638 W WRIGHTWOOD AVE ,CHICAGO,IL,60647,41.92834525,-87.7186709
3206,NEA AGORA PACKING COMPANY,1056 W TAYLOR ST ,CHICAGO,IL,60607,41.86958372,-87.65325852
3222,WHITE HEN PANTRY #073205,2020 N LINCOLN PARK WEST ,CHICAGO,IL,60614,41.9193571,-87.63653408
3252,GEPPERTH'S MARKET INC,1964 N HALSTED ST ,CHICAGO,IL,60614,41.91780454,-87.64864011
3256,ROSEBUD FARM INC,525 E 130TH ST ,CHICAGO,IL,60628,41.65902472,-87.6090914
3280,BIRDIE PAK PRODUCTS INC,3925 W 31ST ST ,CHICAGO,IL,60623,41.83679422,-87.72306541
3283,RITE LIQUORS,1649 W DIVISION ST ,CHICAGO,IL,60622,41.90320538,-87.66937147
3320,"LAWRENCE'S FISHERIES, INC.",2120 S CANAL ST ,CHICAGO,IL,60616,41.853702,-87.63870833
3335,PRESIDENTIAL MARKET INC,555 W MADISON ST ,CHICAGO,IL,60661,41.88173752,-87.64180803
3370,LAS PINATAS MEXICAN RESTAURANT,1552 N WELLS ST ,CHICAGO,IL,60610,41.91067609,-87.63484274
3430,SONNY'S STORE,7001 N SHERIDAN RD ,CHICAGO,IL,60626,42.0092697,-87.66196532
3516,CALIFORNIA RESTAURANT,2524 S CALIFORNIA AVE ,CHICAGO,IL,60608,41.84560861,-87.6953878
3521,RITA'S PLACE,1144 W 18TH ST ,CHICAGO,IL,60608,41.8580844,-87.65516687
3522,BIRRIERIA OCOTLAN,8726 S COMMERCIAL AVE ,CHICAGO,IL,60617,41.73655088,-87.55155815
3523,PARISIS DRIVE IN,6216 W 63RD ST ,CHICAGO,IL,60638,41.77786303,-87.77717745
3525,LU-LU'S INC,1000 S LEAVITT ST ,CHICAGO,IL,60612,41.86895287,-87.68157548
3528,MR BEEF,666 N ORLEANS ST ,CHICAGO,IL,60610,41.89427722,-87.63725825
3532,WOLFY'S,2734 W PETERSON AVE ,CHICAGO,IL,60659,41.9905587,-87.69840026
3538,RAFAEL CRUZ,1437 W CHICAGO AVE ,CHICAGO,IL,60642,41.89601487,-87.66400463
3542,BURGER KING #142,5425 S PULASKI RD ,CHICAGO,IL,60632,41.79427426,-87.72304339
3543,CALUMET FISHERIES INC,3259 E 95TH ST ,CHICAGO,IL,60617,41.72273269,-87.54453083
3556,MCDONALDS #490,10320 S KEDZIE AVE ,CHICAGO,IL,60655,41.7055203,-87.70145804
3558,SKYWAY DOG HOUSE INC,9480 S EWING AVE ,CHICAGO,IL,60617,41.72303512,-87.53679203
3563,RIBS & BIBS INC,5300 S DORCHESTER AVE ,CHICAGO,IL,60615,41.79945686,-87.59193171
3568,IZOLA WHITE,522-524 E 79TH ST ,CHICAGO,IL,60619,41.7512853,-87.61152388
3569,ROSELAND FOOD & LIQUOR INC,3407 W MADISON ST ,CHICAGO,IL,60624,41.88080462,-87.7113755
3576,ESTELLES KITCHEN,305 W LAKE ST ,CHICAGO,IL,60606,41.88562909,-87.63558691
3580,WM WRIGLEY JR COMPANY,410 N MICHIGAN AVE ,CHICAGO,IL,60611,41.88987479,-87.62425976
3587,STANS DRIVE-IN,3001 S ARCHER AVE ,CHICAGO,IL,60608,41.83995991,-87.66118067
3590,CAFE EL TAPATIO,3400 N ASHLAND AVE ,CHICAGO,IL,60657,41.94343231,-87.66891276
3595,EASTERN STYLE PIZZA II LT,2911 W TOUHY AVE ,CHICAGO,IL,60645,42.01189377,-87.70267434
3596,BYRONS KITCHENS,1017 W IRVING PARK RD ,CHICAGO,IL,60613,41.95436836,-87.65522418
3597,HORSESHOE B.B.Q,4115 N LINCOLN AVE ,CHICAGO,IL,60618,41.95646612,-87.68021105
3612,EL TACO LOCA RESTAURANT,1726 W LAWRENCE AVE ,CHICAGO,IL,60640,41.96895797,-87.67218634
3616,SUPERDAWG DRIVE-IN INC,6363 N MILWAUKEE AVE ,CHICAGO,IL,60646,41.99660886,-87.78699945
3627,ANN SATHER'S CAFE ON SOUTHPORT,3416 N SOUTHPORT AVE ,CHICAGO,IL,60657,41.94393151,-87.66407839
3634,RUTH KAPLAN,2345 W ARMITAGE AVE ,CHICAGO,IL,60647,41.91746648,-87.68681624
3638,KINGS NO. 2 DRIVE-IN,5233 N MILWAUKEE AVE ,CHICAGO,IL,60630,41.97547237,-87.76738848
3640,SAMS DRIVE IN,1135 W 51ST ST ,CHICAGO,IL,60609,41.80135528,-87.65398903
3642,THE MEDICI,1327 E 57TH ST ,CHICAGO,IL,60637,41.79136503,-87.59370039
3643,GUEY LON RESTAURANT,3968 N ELSTON AVE ,CHICAGO,IL,60618,41.95333251,-87.71879172
3644,MAN-JO-VIN INC,3224 N DAMEN AVE ,CHICAGO,IL,60618,41.94037401,-87.67852421
3647,MOTHER & SON SNACK SHOP,3134 N CICERO AVE ,CHICAGO,IL,60641,41.93807417,-87.74700588
3650,HEROS,3600 N WESTERN AVE ,CHICAGO,IL,60618,41.94681992,-87.68840666
3651,FAT JOHNNIES RED HOTS,7242 S WESTERN AVE ,CHICAGO,IL,60636,41.7615949,-87.68330393
3662,MCDONALD'S,3855 W LAWRENCE AVE ,CHICAGO,IL,60625,41.96816125,-87.72537704
3663,SANOS PIZZERIA,4469 W LAWRENCE AVE ,CHICAGO,IL,60630,41.96799424,-87.74064316
3666,TURNER'S BAR B Q HOUSE & SEA FOOD,7626 S HALSTED ST ,CHICAGO,IL,60620,41.75526283,-87.64430781
3669,YUMMY YUMMY ASIAN CUISINE,2901 N BROADWAY ,CHICAGO,IL,60657,41.93527996,-87.64409275
3679,IRVING PULASKI SHELL STATION,4000-4010 W IRVING PARK RD ,CHICAGO,IL,60641,41.95375687,-87.72769851
3688,B M G INC,11020 S KEDZIE AVE ,CHICAGO,IL,60655,41.69273253,-87.70101405
3689,HARMONY HAMBURGERS,3643 E 106TH ST ,CHICAGO,IL,60617,41.70262228,-87.53480834
3694,PUMP GRILL,2518 W 26TH ST ,CHICAGO,IL,60608,41.84489223,-87.68847767
3697,M & J TAVERN INC,2701 W 35TH ST ,CHICAGO,IL,60632,41.8300267,-87.69249442
3703,PARSES RED HOTS INC,7049 W HIGGINS AVE ,CHICAGO,IL,60656,41.98042053,-87.80429665
3705,THE NEW VALOIS REST INC,1518 E 53RD ST ,CHICAGO,IL,60615,41.7996599,-87.58834206
3712,JUSTIN'S,3356-3358 N SOUTHPORT AVE ,CHICAGO,IL,60657,41.94330696,-87.66406138
3715,ARCHDIOCESE OF CHICAGO FOOD SERVICE,5150 N NORTHWEST HWY ,CHICAGO,IL,60630,41.97396273,-87.76647598
3726,GEO'S PIZZA INC,2849 N HARLEM AVE ,CHICAGO,IL,60707,41.9322075,-87.80639665
3727,ALL AMERICAN NURSING HOME,5448 N BROADWAY ,CHICAGO,IL,60640,41.98142066,-87.66015557
3732,NOTTOLI ITALIAN FOODS,5025 N HARLEM AVE ,CHICAGO,IL,60656,41.97262352,-87.80693084
3737,ALS RED HOTS INC,2908 W LAKE ST ,CHICAGO,IL,60612,41.88424821,-87.6992664
3738,MC DONALD'S,2608 W ADDISON ST ,CHICAGO,IL,60618,41.9468234,-87.69353264
3742,DUNKIN DONUTS,3132 W DEVON AVE ,CHICAGO,IL,60659,41.9975183,-87.70822416
3743,TERRY'S,1554 N LARRABEE ST ,CHICAGO,IL,60610,41.91086553,-87.64357279
3750,FIORE DELICATESSEN,2258 W ERIE ST ,CHICAGO,IL,60612,41.89317144,-87.68419975
3752,BIG TOP RESTAURANT,6348 W HIGGINS AVE ,CHICAGO,IL,60630,41.97612328,-87.78699375
3755,SOUTHTOWN HEALTH FOODS,2100 W 95TH ST ,CHICAGO,IL,60643,41.72115055,-87.67501533
3769,STELLA'S DINER,3042 N BROADWAY ,CHICAGO,IL,60657,41.93766503,-87.64446752
3770,DEL CAMPO PIZZERIA,3125 W CERMAK RD ,CHICAGO,IL,60623,41.85167176,-87.70397303
3772,WALKER HARRIS,3927 W FIFTH AVE ,CHICAGO,IL,60624,41.87323536,-87.72412004
